,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
670, Princess Gardens,43.6404664,-79.3912237,Tiki Taxi,43.637567,-79.3917,Boat or Ferry
671, Princess Gardens,43.6404664,-79.3912237,Pizza Rustica Restaurant & Bar,43.64491920354413,-79.3918436177755,Pizza Place
672, Princess Gardens,43.6404664,-79.3912237,Ripley's Cafe,43.64241,-79.386096,Fast Food Restaurant
673, Princess Gardens,43.6404664,-79.3912237,Shoeless Joe's,43.639022173178894,-79.38596252322581,Sports Bar
674, Princess Gardens,43.6404664,-79.3912237,Cafe 66,43.639933,-79.396439,Café
675, Islington,43.645335,-79.5248163,Gourmet Bakery (Islington Station),43.64491852702881,-79.52471129398302,Bakery
676, Islington,43.645335,-79.5248163,Starbucks,43.645425,-79.522439,Coffee Shop
677, Islington,43.645335,-79.5248163,The Beer Store,43.6441229,-79.5256144,Beer Store
678, Islington,43.645335,-79.5248163,Lemongrass,43.64501004827513,-79.52237930103196,Thai Restaurant
679, Islington,43.645335,-79.5248163,Sobeys Urban Fresh Bloor & Islington,43.645726,-79.521369,Grocery Store
680, Islington,43.645335,-79.5248163,A&W,43.645096,-79.522514,Fast Food Restaurant
681, Islington,43.645335,-79.5248163,Dollarama,43.6472265,-79.5296953,Discount Store
682, Islington,43.645335,-79.5248163,Gojima,43.6450937571191,-79.52167215350396,Japanese Restaurant
683, Islington,43.645335,-79.5248163,Second Cup,43.64533056349981,-79.52275256405419,Coffee Shop
684, Islington,43.645335,-79.5248163,Thai Express,43.645427,-79.522446,Restaurant
685, Islington,43.645335,-79.5248163,A&W,43.64536,-79.521563,Fast Food Restaurant
686, Islington,43.645335,-79.5248163,I Love Sushi,43.64839291560182,-79.52921473544211,Sushi Restaurant
687, Islington,43.645335,-79.5248163,Subway,43.64501417215867,-79.52216600316655,Sandwich Place
688, Islington,43.645335,-79.5248163,GoodLife Fitness,43.64554,-79.522255,Gym
689, Islington,43.645335,-79.5248163,Tim Hortons,43.64527816413406,-79.52236337301633,Coffee Shop
690, Islington,43.645335,-79.5248163,Mitzie's Jerk,43.6452148372177,-79.52141242658975,Caribbean Restaurant
691, Islington,43.645335,-79.5248163,Subway,43.64840004737982,-79.52877688091002,Sandwich Place
692, Islington,43.645335,-79.5248163,Pizza Pizza,43.64495916856127,-79.52246841231887,Pizza Place
693, Islington,43.645335,-79.5248163,Orwell's,43.64488496919141,-79.52312559497283,Pub
694, Islington,43.645335,-79.5248163,Squire & Firkin,43.645231296334295,-79.52124579478895,Pub
695, Islington,43.645335,-79.5248163,Islington Subway Station,43.64534925949279,-79.52416874781369,Metro Station
696, Islington,43.645335,-79.5248163,Espresso Bakery,43.64726695515084,-79.52980781925652,Bakery
697, Islington,43.645335,-79.5248163,Mamma's Pizza,43.646669670720506,-79.53042813973555,Pizza Place
698, Islington,43.645335,-79.5248163,Village Trattoria,43.648875,-79.528448,Italian Restaurant
699, Cloverdale,43.633637,-79.5497447,Yellow Cup Cafe,43.63174416558188,-79.55222983470992,Café
700, Cloverdale,43.633637,-79.5497447,Kitchen Stuff Plus,43.630904014097545,-79.55366353058338,Furniture / Home Store
701, Cloverdale,43.633637,-79.5497447,LCBO,43.63143247724237,-79.55390434795548,Liquor Store
702, Cloverdale,43.633637,-79.5497447,Scruffy Murphy's,43.63215474241306,-79.55252471529467,Pub
703, Cloverdale,43.633637,-79.5497447,Winners,43.6306888,-79.5539176,Department Store
704, Cloverdale,43.633637,-79.5497447,Mekong River Restaurant,43.632642961028864,-79.54418447088408,Vietnamese Restaurant
705, Cloverdale,43.633637,-79.5497447,Second Cup,43.63177450059342,-79.5553578408778,Coffee Shop
706, Cloverdale,43.633637,-79.5497447,The Beer Store,43.631091,-79.551401,Beer Store
707, Cloverdale,43.633637,-79.5497447,Rexall,43.631697,-79.55514,Pharmacy
708, Cloverdale,43.633637,-79.5497447,Subway,43.631331947261174,-79.55458502161446,Sandwich Place
709, Cloverdale,43.633637,-79.5497447,Tim Hortons,43.6311086,-79.5537303,Coffee Shop
710, Cloverdale,43.633637,-79.5497447,A&W Canada,43.631471,-79.555137,Fast Food Restaurant
711, Cloverdale,43.633637,-79.5497447,Harvey's,43.632548798820636,-79.54375696497682,Fast Food Restaurant
712, Cloverdale,43.633637,-79.5497447,The Rockpile Bar & Nightclub,43.62962653571074,-79.54903738410873,Concert Hall
713, Cloverdale,43.633637,-79.5497447,Food Basics,43.62937706740841,-79.55069299453305,Supermarket
714, Cloverdale,43.633637,-79.5497447,Swiss Chalet,43.63205700355126,-79.54421334492741,Restaurant
715, Cloverdale,43.633637,-79.5497447,KFC,43.63163099851461,-79.55494662904131,Fast Food Restaurant
716, Cloverdale,43.633637,-79.5497447,Petro-Canada,43.630823,-79.550988,Gas Station
717, Cloverdale,43.633637,-79.5497447,Sunrise Records,43.631541182479914,-79.55501062539705,Record Shop
718, Cloverdale,43.633637,-79.5497447,Enterprise Rent-A-Car,43.63025697070165,-79.54867697668647,Rental Car Location
719, Cloverdale,43.633637,-79.5497447,Cloverdale Mall,43.631557,-79.55522,Shopping Mall
720, Cloverdale,43.633637,-79.5497447,Wild Birds Unlimited,43.632422,-79.544294,Garden Center
721, Cloverdale,43.633637,-79.5497447,Rogers,43.631533213073645,-79.55497492570657,Mobile Phone Shop
722, Cloverdale,43.633637,-79.5497447,Pizzaville,43.63234075046409,-79.5439164340496,Pizza Place
723,Rouge Hill,43.7802711,-79.1304992,TTC Bus #1095,43.780755,-79.130184,Bus Line
724,Rouge Hill,43.7802711,-79.1304992,Rouge Hill GO Station,43.78022909334776,-79.13085475603155,Train Station
725, Port Union,43.7755039,-79.1349765,Port Union Waterfront Park,43.774967388607294,-79.13439273834229,Park
726, Port Union,43.7755039,-79.1349765,Port Union Village Common Park,43.776261105377195,-79.13504719734192,Park
727, Highland Creek,43.7901172,-79.1733344,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
728, Highland Creek,43.7901172,-79.1733344,Rapid Tac Roofing & Metal Works,43.78889849999999,-79.1731977,Construction & Landscaping
729, Highland Creek,43.7901172,-79.1733344,Vloga Inc,43.790138662,-79.1791749,IT Services
730,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
731,Don Mills,43.775347,-79.3459439,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
732,Don Mills,43.775347,-79.3459439,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
733,Don Mills,43.775347,-79.3459439,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
734,Don Mills,43.775347,-79.3459439,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
735,Don Mills,43.775347,-79.3459439,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy
736,Don Mills,43.775347,-79.3459439,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
737,Don Mills,43.775347,-79.3459439,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
738,Don Mills,43.775347,-79.3459439,Apple Fairview,43.7778832,-79.3437891,Electronics Store
739,Don Mills,43.775347,-79.3459439,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater
740,Don Mills,43.775347,-79.3459439,Starbucks,43.77799,-79.344091,Coffee Shop
741,Don Mills,43.775347,-79.3459439,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
742,Don Mills,43.775347,-79.3459439,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
743,Don Mills,43.775347,-79.3459439,Booster Juice,43.77742786,-79.3449699,Juice Bar
744,Don Mills,43.775347,-79.3459439,Purdys Chocolatier,43.77816,-79.344154,Chocolate Shop
745,Don Mills,43.775347,-79.3459439,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
746,Don Mills,43.775347,-79.3459439,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
747,Don Mills,43.775347,-79.3459439,H&M,43.77754859086118,-79.34560423018411,Clothing Store
748,Don Mills,43.775347,-79.3459439,Old Navy,43.7779901,-79.3440914,Clothing Store
749,Don Mills,43.775347,-79.3459439,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store
750,Don Mills,43.775347,-79.3459439,TD Canada Trust,43.777763,-79.345974,Bank
751,Don Mills,43.775347,-79.3459439,Foodland - Toronto,43.773951,-79.340148,Grocery Store
752,Don Mills,43.775347,-79.3459439,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
753,Don Mills,43.775347,-79.3459439,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
754,Don Mills,43.775347,-79.3459439,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
755,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
756,Don Mills,43.775347,-79.3459439,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
757,Don Mills,43.775347,-79.3459439,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank
758,Don Mills,43.775347,-79.3459439,Tim Hortons,43.777964,-79.344715,Coffee Shop
759,Don Mills,43.775347,-79.3459439,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
760,Don Mills,43.775347,-79.3459439,Thai Express,43.77799,-79.344091,Restaurant
761,Don Mills,43.775347,-79.3459439,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
762,Don Mills,43.775347,-79.3459439,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
763,Don Mills,43.775347,-79.3459439,SportChek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
764,Don Mills,43.775347,-79.3459439,Subway,43.77375219472015,-79.34070116762729,Sandwich Place
765,Don Mills,43.775347,-79.3459439,SEPHORA,43.7784228,-79.3437426,Cosmetics Shop
766,Don Mills,43.775347,-79.3459439,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
767,Don Mills,43.775347,-79.3459439,KFC,43.7776,-79.3442,Fast Food Restaurant
768,Don Mills,43.775347,-79.3459439,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
769,Don Mills,43.775347,-79.3459439,Zara,43.777961241763556,-79.34469070057258,Clothing Store
770,Don Mills,43.775347,-79.3459439,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
771,Don Mills,43.775347,-79.3459439,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
772,Don Mills,43.775347,-79.3459439,Ardene,43.77688620262047,-79.34717998514216,Women's Store
773,Don Mills,43.775347,-79.3459439,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
774,Don Mills,43.775347,-79.3459439,Circle K,43.7754422,-79.3478394,Convenience Store
775,Don Mills,43.775347,-79.3459439,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
776,Don Mills,43.775347,-79.3459439,Don Mills & Sheppard,43.77532334196787,-79.34699846901431,Intersection
777,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
778,Don Mills,43.775347,-79.3459439,Don Mills Station Bus Terminal,43.77592896385145,-79.3469536135742,Bus Station
779,Don Mills,43.775347,-79.3459439,St. Louis Bar & Grill,43.77721460733997,-79.34508093497027,Bar
780,Don Mills,43.775347,-79.3459439,Eddie Bauer,43.77759729390774,-79.34484225024492,Clothing Store
781,Don Mills,43.775347,-79.3459439,Gap/Gap Kids/Baby Gap,43.77780268342355,-79.34467792510986,Clothing Store
782,Don Mills,43.775347,-79.3459439,GNC,43.77843789497575,-79.344162940979,Supplement Shop
783,Don Mills,43.775347,-79.3459439,Bentley,43.77824084141985,-79.34353859382264,Luggage Store
784,Don Mills,43.775347,-79.3459439,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
785,Don Mills,43.775347,-79.3459439,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
786,Don Mills,43.775347,-79.3459439,Laura Secord,43.7782285533859,-79.34321768453563,Dessert Shop
787,Don Mills,43.775347,-79.3459439,Grill It Up,43.77826768921672,-79.34330442089535,Food Court
788,Don Mills,43.775347,-79.3459439,Mr Sub,43.77825560280745,-79.34325028086052,Sandwich Place
789,Don Mills,43.775347,-79.3459439,Urban Planet,43.777825,-79.343519,Women's Store
790,Don Mills,43.775347,-79.3459439,Coles,43.778145094012515,-79.34298546629185,Bookstore
791,Don Mills,43.775347,-79.3459439,Teaopia,43.77874324350523,-79.34451221242404,Tea Room
792,Don Mills,43.775347,-79.3459439,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
793,Don Mills,43.775347,-79.3459439,Yoi,43.778244,-79.34301,Japanese Restaurant
794,Don Mills,43.775347,-79.3459439,Teriyaki Experience,43.77832992258357,-79.34310953832035,Japanese Restaurant
795,Don Mills,43.775347,-79.3459439,Showcase,43.77877182143177,-79.34431968978073,Miscellaneous Shop
796,Woodbine Heights,43.69992,-79.319279,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
797,Woodbine Heights,43.69992,-79.319279,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
798,Woodbine Heights,43.69992,-79.319279,President's Choice Financial ATM,43.699212,-79.319357,ATM
799,Woodbine Heights,43.69992,-79.319279,Shoppers Drug Mart,43.699232,-79.319319,Pharmacy
800,Woodbine Heights,43.69992,-79.319279,Dance Kids Canada,43.69656332566334,-79.31738459562442,Dance Studio
801,Woodbine Heights,43.69992,-79.319279,TTC Stop #8913,43.696486436579704,-79.31757688522339,Bus Stop
802,Woodbine Heights,43.69992,-79.319279,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
803,Woodbine Heights,43.69992,-79.319279,East York Skating Club,43.6973057668991,-79.31537625461134,Skating Rink
804,St. James Town,43.6694032,-79.3727041,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
805,St. James Town,43.6694032,-79.3727041,Cranberries,43.6678427705951,-79.36940687874281,Diner
806,St. James Town,43.6694032,-79.3727041,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
807,St. James Town,43.6694032,-79.3727041,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
808,St. James Town,43.6694032,-79.3727041,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
809,St. James Town,43.6694032,-79.3727041,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
810,St. James Town,43.6694032,-79.3727041,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
811,St. James Town,43.6694032,-79.3727041,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
812,St. James Town,43.6694032,-79.3727041,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
813,St. James Town,43.6694032,-79.3727041,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
814,St. James Town,43.6694032,-79.3727041,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
815,St. James Town,43.6694032,-79.3727041,Gabby's,43.669916068170664,-79.37589430974867,Bar
816,St. James Town,43.6694032,-79.3727041,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
817,St. James Town,43.6694032,-79.3727041,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
818,St. James Town,43.6694032,-79.3727041,FreshCo,43.669064,-79.375491,Grocery Store
819,St. James Town,43.6694032,-79.3727041,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
820,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.6698555,-79.375578,Coffee Shop
821,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66782,-79.375075,Coffee Shop
822,St. James Town,43.6694032,-79.3727041,Winchester Park,43.66623107575282,-79.3716312803108,Playground
823,St. James Town,43.6694032,-79.3727041,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
824,St. James Town,43.6694032,-79.3727041,TD Canada Trust,43.6724839,-79.3771616,Bank
825,St. James Town,43.6694032,-79.3727041,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
826,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
827,St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
828,St. James Town,43.6694032,-79.3727041,Domino's Pizza,43.66646901367765,-79.37453658372237,Pizza Place
829,St. James Town,43.6694032,-79.3727041,The Beer Store,43.6664079,-79.368833,Beer Store
830,St. James Town,43.6694032,-79.3727041,Eggsmart,43.671158,-79.37624,Breakfast Spot
831,St. James Town,43.6694032,-79.3727041,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
832,St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
833,St. James Town,43.6694032,-79.3727041,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318,Café
834,St. James Town,43.6694032,-79.3727041,Subway,43.66681400778445,-79.37630006953577,Sandwich Place
835,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.67215539191757,-79.37699317932129,Coffee Shop
836,Humewood-Cedarvale,43.6883215,-79.4280805,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
837,Humewood-Cedarvale,43.6883215,-79.4280805,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
838,Humewood-Cedarvale,43.6883215,-79.4280805,Section 220 - The Red Brigade,43.68639832350953,-79.42857338070692,Soccer Stadium
839,Humewood-Cedarvale,43.6883215,-79.4280805,Sun Milk Variety,43.68791607464009,-79.42426469284547,Convenience Store
840,Humewood-Cedarvale,43.6883215,-79.4280805,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
841,Eringate,43.6622732,-79.5765162,The Lawn King,43.660584,-79.579077,Construction & Landscaping
842,Eringate,43.6622732,-79.5765162,Eringate park,43.661667557759834,-79.5810934977758,Park
843, Bloordale Gardens,43.6353169,-79.5636744,Subway,43.63457709762292,-79.56223446547938,Sandwich Place
844, Bloordale Gardens,43.6353169,-79.5636744,Starbucks,43.635158,-79.563373,Coffee Shop
845, Bloordale Gardens,43.6353169,-79.5636744,Rabba Market Express,43.63534830665466,-79.56295251938286,Convenience Store
846, Bloordale Gardens,43.6353169,-79.5636744,West Mall Donuts,43.635407622195544,-79.5626086905614,Donut Shop
847, Bloordale Gardens,43.6353169,-79.5636744,Pastries & Delicatessen,43.635146,-79.562111,Deli / Bodega
848, Bloordale Gardens,43.6353169,-79.5636744,UPS Store #426,43.63754321252455,-79.56290397544493,Print Shop
849, Bloordale Gardens,43.6353169,-79.5636744,Hwy 427 & Bloor,43.636620107464005,-79.55998453338229,Intersection
850, Old Burnhamthorpe,43.6393732,-79.5843869,Sheridan Nurseries,43.63777778235432,-79.58690820227224,Flower Shop
851, Old Burnhamthorpe,43.6393732,-79.5843869,Petro-Canada,43.639199582054125,-79.58374321460724,Gas Station
852, Old Burnhamthorpe,43.6393732,-79.5843869,Garnetwood Leash-Free Dog Park,43.6371544619688,-79.58837270736694,Dog Run
853, Old Burnhamthorpe,43.6393732,-79.5843869,Doggy park,43.637198506058766,-79.58863161568708,Dog Run
854, Old Burnhamthorpe,43.6393732,-79.5843869,Garnetwood Park,43.63700693207628,-79.58929538726807,Park
855, Markland Wood,43.63123865,-79.58543401986114,Markland Wood Golf Club,43.629056528810054,-79.58113105899704,Golf Course
856, Markland Wood,43.63123865,-79.58543401986114,Ring Busch Gardens,43.6276624630308,-79.58661315272029,Piano Bar
857, Markland Wood,43.63123865,-79.58543401986114,Fleetwood Park,43.635236545112875,-79.58783626556396,Baseball Field
858, Markland Wood,43.63123865,-79.58543401986114,Forest Glen Park,43.62797064437188,-79.58956209547729,Park
859,Guildwood,43.7552251,-79.1982293,Guildwood GO Station,43.754976871435844,-79.19837243831087,Train Station
860,Guildwood,43.7552251,-79.1982293,U-Haul Moving & Storage at Kingston Rd,43.7562070660306,-79.19909437180013,Storage Facility
861,Guildwood,43.7552251,-79.1982293,VIA Rail Guildwood,43.75506979950294,-79.1980143375963,Train Station
862,Guildwood,43.7552251,-79.1982293,Greenvale,43.756564623990926,-79.1992428928434,Baseball Field
863, Morningside,43.7826012,-79.2049579,Morningside Park,43.786545739068686,-79.20532166956865,Park
864, Morningside,43.7826012,-79.2049579,Food Basics,43.78418291265754,-79.20378863812857,Supermarket
865, Morningside,43.7826012,-79.2049579,Dollarama,43.783187,-79.202538,Discount Store
866, Morningside,43.7826012,-79.2049579,Subway,43.78400297367862,-79.20462770109486,Sandwich Place
867, Morningside,43.7826012,-79.2049579,The Beer Store,43.7839039,-79.2048998,Beer Store
868, Morningside,43.7826012,-79.2049579,Tim Hortons,43.7806719,-79.2057164,Coffee Shop
869, Morningside,43.7826012,-79.2049579,Shoppers Drug Mart,43.780599,-79.205009,Pharmacy
870, Morningside,43.7826012,-79.2049579,Wendy’s,43.78327147889442,-79.20439302921295,Fast Food Restaurant
871, Morningside,43.7826012,-79.2049579,Tim Hortons,43.7832509827786,-79.2044010758399,Coffee Shop
872, Morningside,43.7826012,-79.2049579,La Prep,43.7804278557511,-79.20504939039861,Café
873, Morningside,43.7826012,-79.2049579,Seven Oaks Park,43.78654962830697,-79.20533328583764,Park
874, Morningside,43.7826012,-79.2049579,Bell World,43.78342,-79.19959,Mobile Phone Shop
875, West Hill,43.7689144,-79.1872905,Chick-N-Joy,43.76875171771289,-79.18798174616069,Fried Chicken Joint
876, West Hill,43.7689144,-79.1872905,Little Caesars Pizza,43.76904597684398,-79.18438601716002,Pizza Place
877, West Hill,43.7689144,-79.1872905,Bulk Barn,43.77134173380578,-79.1843408346176,Food & Drink Shop
878, West Hill,43.7689144,-79.1872905,LCBO,43.77146181777272,-79.18438374996185,Liquor Store
879, West Hill,43.7689144,-79.1872905,Booster Juice,43.77066813,-79.18415042,Smoothie Shop
880, West Hill,43.7689144,-79.1872905,Starbucks,43.770281,-79.185016,Coffee Shop
881, West Hill,43.7689144,-79.1872905,Sunset Grill,43.77231854994461,-79.18490011736371,Breakfast Spot
882, West Hill,43.7689144,-79.1872905,Swiss Chalet,43.76812209738294,-79.19049329250134,Restaurant
883, West Hill,43.7689144,-79.1872905,The Beer Store,43.769793,-79.1875054,Beer Store
884, West Hill,43.7689144,-79.1872905,Shoppers Drug Mart,43.770282,-79.185012,Pharmacy
885, West Hill,43.7689144,-79.1872905,Shoeless Joe's,43.768967,-79.185691,Sports Bar
886, West Hill,43.7689144,-79.1872905,KFC,43.7689,-79.1856,Fast Food Restaurant
887, West Hill,43.7689144,-79.1872905,TD Canada Trust,43.770997118312,-79.18599759390418,Bank
888, West Hill,43.7689144,-79.1872905,Dollarama,43.771085,-79.184288,Discount Store
889, West Hill,43.7689144,-79.1872905,Pizza Hut,43.770455,-79.1861572,Pizza Place
890, West Hill,43.7689144,-79.1872905,RBC Royal Bank,43.76678992471017,-79.19115118872593,Bank
891, West Hill,43.7689144,-79.1872905,Subway,43.7718316,-79.1851095,Sandwich Place
892, West Hill,43.7689144,-79.1872905,McDonald's,43.76833410355284,-79.18828754919781,Fast Food Restaurant
893, West Hill,43.7689144,-79.1872905,Taste Of Greek Cuisine,43.768259,-79.189608,Greek Restaurant
894, West Hill,43.7689144,-79.1872905,Pizza Pizza,43.7684131598454,-79.18792963027954,Pizza Place
895, West Hill,43.7689144,-79.1872905,Food Basics,43.770184072629206,-79.18485161662375,Supermarket
896, West Hill,43.7689144,-79.1872905,Tim Hortons,43.7698137,-79.1869756,Coffee Shop
897, West Hill,43.7689144,-79.1872905,Lawrence Ave E & Kingston Rd,43.767704,-79.18949,Intersection
898, West Hill,43.7689144,-79.1872905,National Thrift,43.76799932703117,-79.19024597235247,Thrift / Vintage Store
899, West Hill,43.7689144,-79.1872905,Eggsmart,43.7678,-79.190466,Breakfast Spot
900, West Hill,43.7689144,-79.1872905,Convenience Plus,43.76932738615917,-79.18344497680664,Convenience Store
901, West Hill,43.7689144,-79.1872905,Pita Land,43.7714507457918,-79.18529812721859,Greek Restaurant
902, West Hill,43.7689144,-79.1872905,Big Bite Burrito,43.766299084470795,-79.19071980583941,Mexican Restaurant
903, West Hill,43.7689144,-79.1872905,Hakka No.1,43.77234,-79.18548,Indian Restaurant
904, West Hill,43.7689144,-79.1872905,Sail Sushi,43.765951,-79.191275,Restaurant
905, West Hill,43.7689144,-79.1872905,Woburn Medical Centre,43.766631153138455,-79.19228553771973,Medical Center
906, West Hill,43.7689144,-79.1872905,Kal Tire,43.772666,-79.184443,Automotive Shop
907,The Beaches,43.6710244,-79.296712,Kew Gardens,43.66903821389327,-79.29853750338029,Park
908,The Beaches,43.6710244,-79.296712,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
909,The Beaches,43.6710244,-79.296712,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
910,The Beaches,43.6710244,-79.296712,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
911,The Beaches,43.6710244,-79.296712,Kew-Balmy Beach,43.66737246215608,-79.2953124808988,Beach
912,The Beaches,43.6710244,-79.296712,Green Eggplant,43.670517,-79.29866,Mediterranean Restaurant
913,The Beaches,43.6710244,-79.296712,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
914,The Beaches,43.6710244,-79.296712,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
915,The Beaches,43.6710244,-79.296712,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
916,The Beaches,43.6710244,-79.296712,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
917,The Beaches,43.6710244,-79.296712,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
918,The Beaches,43.6710244,-79.296712,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
919,The Beaches,43.6710244,-79.296712,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
920,The Beaches,43.6710244,-79.296712,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
921,The Beaches,43.6710244,-79.296712,Beacher Cafe,43.67193800612107,-79.29123801741737,Breakfast Spot
922,The Beaches,43.6710244,-79.296712,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
923,The Beaches,43.6710244,-79.296712,Shoppers Drug Mart,43.670639,-79.29769,Pharmacy
924,The Beaches,43.6710244,-79.296712,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
925,The Beaches,43.6710244,-79.296712,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
926,The Beaches,43.6710244,-79.296712,Foodland - Toronto,43.670736,-79.298267,Grocery Store
927,The Beaches,43.6710244,-79.296712,Subway,43.670812083087675,-79.29552581655025,Sandwich Place
928,The Beaches,43.6710244,-79.296712,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
929,The Beaches,43.6710244,-79.296712,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
930,The Beaches,43.6710244,-79.296712,Pizza Hut,43.670789,-79.29684,Pizza Place
931,The Beaches,43.6710244,-79.296712,Juice and Java,43.67106189021513,-79.29575478082984,Café
932,The Beaches,43.6710244,-79.296712,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
933,The Beaches,43.6710244,-79.296712,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
934,The Beaches,43.6710244,-79.296712,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
935,The Beaches,43.6710244,-79.296712,TD Canada Trust,43.6708434,-79.2979563,Bank
936,The Beaches,43.6710244,-79.296712,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
937,The Beaches,43.6710244,-79.296712,Planet X,43.67104411044063,-79.2956851689669,Comic Shop
