,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1348, Islington,43.645335,-79.5248163,Rogers,43.64708,-79.51155,Mobile Phone Shop
1349, Islington,43.645335,-79.5248163,Sushi 2 Go,43.64787495176972,-79.50942661949566,Sushi Restaurant
1350, Islington,43.645335,-79.5248163,Rabba,43.65021552322402,-79.52731831888745,Grocery Store
1351, Islington,43.645335,-79.5248163,Swiss Chalet,43.64788818324853,-79.50835594083776,Restaurant
1352, Islington,43.645335,-79.5248163,Rocco's Plum Tomato,43.63489813442689,-79.51995120245513,Italian Restaurant
1353, Islington,43.645335,-79.5248163,Second Cup,43.63426233887402,-79.51985408011149,Café
1354, Islington,43.645335,-79.5248163,Tim Hortons,43.63837351090256,-79.53889265656471,Coffee Shop
1355, Islington,43.645335,-79.5248163,Lora Hill Park,43.63828,-79.514946,Park
1356, Islington,43.645335,-79.5248163,Buns Masterbakery,43.63388,-79.531686,Bakery
1357, Islington,43.645335,-79.5248163,Li's Oriental Kitchen,43.637786845079276,-79.53913359030314,Chinese Restaurant
1358, Islington,43.645335,-79.5248163,Global Cheese,43.63233924029632,-79.52856716563852,Cheese Shop
1359, Islington,43.645335,-79.5248163,Torque Barbell,43.632060927852194,-79.52562466302724,Gym / Fitness Center
1360, Cloverdale,43.633637,-79.5497447,Yellow Cup Cafe,43.63174416558188,-79.55222983470992,Café
1361, Cloverdale,43.633637,-79.5497447,Kitchen Stuff Plus,43.630904014097545,-79.55366353058338,Furniture / Home Store
1362, Cloverdale,43.633637,-79.5497447,Dairy Queen,43.633314116373555,-79.54214685041734,Ice Cream Shop
1363, Cloverdale,43.633637,-79.5497447,LCBO,43.63143247724237,-79.55390434795548,Liquor Store
1364, Cloverdale,43.633637,-79.5497447,Taste of Thailand Cuisine,43.63592844376696,-79.54078546433666,Thai Restaurant
1365, Cloverdale,43.633637,-79.5497447,Scruffy Murphy's,43.63215474241306,-79.55252471529467,Pub
1366, Cloverdale,43.633637,-79.5497447,Best for Bride,43.6357672,-79.5399161,Women's Store
1367, Cloverdale,43.633637,-79.5497447,Duke's Source For Sports,43.64057465317366,-79.54176372643659,Sporting Goods Shop
1368, Cloverdale,43.633637,-79.5497447,Kebab 49,43.635942801414345,-79.54042175545722,Turkish Restaurant
1369, Cloverdale,43.633637,-79.5497447,Winners,43.6306888,-79.5539176,Department Store
1370, Cloverdale,43.633637,-79.5497447,Starbucks,43.638135,-79.537814,Coffee Shop
1371, Cloverdale,43.633637,-79.5497447,Mekong River Restaurant,43.632642961028864,-79.54418447088408,Vietnamese Restaurant
1372, Cloverdale,43.633637,-79.5497447,Apache Burger,43.63925670966239,-79.53772513214226,Burger Joint
1373, Cloverdale,43.633637,-79.5497447,Milano's Pizza,43.64044852463427,-79.5419554512236,Pizza Place
1374, Cloverdale,43.633637,-79.5497447,Second Cup,43.63177450059342,-79.5553578408778,Coffee Shop
1375, Cloverdale,43.633637,-79.5497447,M&M Food Market,43.640497275277816,-79.53813672517259,Grocery Store
1376, Cloverdale,43.633637,-79.5497447,Subway,43.63457709762292,-79.56223446547938,Sandwich Place
1377, Cloverdale,43.633637,-79.5497447,Rexall,43.631697,-79.55514,Pharmacy
1378, Cloverdale,43.633637,-79.5497447,Loblaws,43.643848,-79.560113,Grocery Store
1379, Cloverdale,43.633637,-79.5497447,McNies Fish and Chips,43.645340930309125,-79.54841516132466,Fish & Chips Shop
1380, Cloverdale,43.633637,-79.5497447,The Bounty Restaurant,43.626234432619576,-79.56505386378636,Breakfast Spot
1381, Cloverdale,43.633637,-79.5497447,Bulk Barn,43.6407285125568,-79.53826245212483,Grocery Store
1382, Cloverdale,43.633637,-79.5497447,GoodLife Fitness,43.637386891336554,-79.55792111176075,Gym / Fitness Center
1383, Cloverdale,43.633637,-79.5497447,Bake Sale,43.640343587754565,-79.537970237272,Cupcake Shop
1384, Cloverdale,43.633637,-79.5497447,Sushi 2 Go,43.63750935551297,-79.53926097467965,Sushi Restaurant
1385, Cloverdale,43.633637,-79.5497447,The Beer Store,43.631091,-79.551401,Beer Store
1386, Cloverdale,43.633637,-79.5497447,Subway,43.631331947261174,-79.55458502161446,Sandwich Place
1387, Cloverdale,43.633637,-79.5497447,Tim Hortons,43.6311086,-79.5537303,Coffee Shop
1388, Cloverdale,43.633637,-79.5497447,Starbucks,43.635158,-79.563373,Coffee Shop
1389, Cloverdale,43.633637,-79.5497447,Ezone,43.62082529652301,-79.54888480715847,Arcade
1390, Cloverdale,43.633637,-79.5497447,Dollarama,43.63129,-79.555345,Discount Store
1391, Cloverdale,43.633637,-79.5497447,Starbucks,43.640187,-79.538053,Coffee Shop
1392, Cloverdale,43.633637,-79.5497447,Pho House,43.63952805766307,-79.5372173183437,Vietnamese Restaurant
1393, Cloverdale,43.633637,-79.5497447,GoodLife Fitness Etobicoke West Metro Centre,43.625254,-79.559273,Gym
1394, Cloverdale,43.633637,-79.5497447,Subway,43.63612821666667,-79.54024,Sandwich Place
1395, Cloverdale,43.633637,-79.5497447,Metro,43.6305708305253,-79.555718152945,Supermarket
1396, Cloverdale,43.633637,-79.5497447,Canadiana Restaurant & Banquet Hall,43.639742,-79.536993,Restaurant
1397, Cloverdale,43.633637,-79.5497447,Shoppers Drug Mart,43.640278,-79.537959,Pharmacy
1398, Cloverdale,43.633637,-79.5497447,KFC,43.6351,-79.5413,Fast Food Restaurant
1399, Cloverdale,43.633637,-79.5497447,RBC Royal Bank,43.63535136704021,-79.54131559036786,Bank
1400, Cloverdale,43.633637,-79.5497447,TD Canada Trust,43.6411328,-79.5401003,Bank
1401, Cloverdale,43.633637,-79.5497447,Marshalls,43.6213647,-79.5555753,Department Store
1402, Cloverdale,43.633637,-79.5497447,Wendy's,43.638372021354634,-79.53890971381952,Fast Food Restaurant
1403, Cloverdale,43.633637,-79.5497447,Rabba Market Express,43.63534830665466,-79.56295251938286,Convenience Store
1404, Cloverdale,43.633637,-79.5497447,Souvlaki Hut,43.636372008379354,-79.5402269674304,Greek Restaurant
1405, Cloverdale,43.633637,-79.5497447,Popeyes Louisiana Kitchen,43.63598089395426,-79.54035867373348,Fried Chicken Joint
1406, Cloverdale,43.633637,-79.5497447,Tim Hortons,43.63837351090256,-79.53889265656471,Coffee Shop
1407, Cloverdale,43.633637,-79.5497447,Kipling GO Station,43.63849774380011,-79.53466415405273,Train Station
1408, Cloverdale,43.633637,-79.5497447,Li's Oriental Kitchen,43.637786845079276,-79.53913359030314,Chinese Restaurant
1409, Cloverdale,43.633637,-79.5497447,Pastries & Delicatessen,43.635146,-79.562111,Deli / Bodega
1410, Cloverdale,43.633637,-79.5497447,West Mall Donuts,43.635407622195544,-79.5626086905614,Donut Shop
1411, Cloverdale,43.633637,-79.5497447,Joe Fresh,43.643911,-79.560126,Clothing Store
1412, Cloverdale,43.633637,-79.5497447,Buns Masterbakery,43.63388,-79.531686,Bakery
1413,Rouge Hill,43.7802711,-79.1304992,Port Union Waterfront Park,43.774967388607294,-79.13439273834229,Park
1414,Rouge Hill,43.7802711,-79.1304992,Port Union Village Common Park,43.776261105377195,-79.13504719734192,Park
1415,Rouge Hill,43.7802711,-79.1304992,Shoppers Drug Mart,43.78909,-79.139695,Pharmacy
1416,Rouge Hill,43.7802711,-79.1304992,KFC,43.77956886469414,-79.1387566924095,Fast Food Restaurant
1417,Rouge Hill,43.7802711,-79.1304992,The Beer Store,43.7801382146417,-79.1375684738159,Beer Store
1418,Rouge Hill,43.7802711,-79.1304992,TD Canada Trust,43.7895977,-79.1404776,Bank
1419,Rouge Hill,43.7802711,-79.1304992,Pizza Pizza,43.77976252174732,-79.13746654987335,Pizza Place
1420,Rouge Hill,43.7802711,-79.1304992,Subway,43.77990692305362,-79.13870693744263,Sandwich Place
1421,Rouge Hill,43.7802711,-79.1304992,Metro,43.78861188972392,-79.13974660635745,Supermarket
1422,Rouge Hill,43.7802711,-79.1304992,Mr. Beans Coffee Co.,43.77964590396574,-79.13788497447968,Coffee Shop
1423,Rouge Hill,43.7802711,-79.1304992,Rouge Hill GO Station,43.78022909334776,-79.13085475603155,Train Station
1424,Rouge Hill,43.7802711,-79.1304992,Pet Valu,43.78004525991854,-79.1379064321518,Pet Store
1425,Rouge Hill,43.7802711,-79.1304992,Sue-Gar Variety & Gift Centre,43.77998867608077,-79.13824707269669,Convenience Store
1426,Rouge Hill,43.7802711,-79.1304992,Beckers,43.789912,-79.140657,Food & Drink Shop
1427, Port Union,43.7755039,-79.13497650000002,Port Union Waterfront Park,43.774967388607294,-79.13439273834229,Park
1428, Port Union,43.7755039,-79.13497650000002,Port Union Village Common Park,43.776261105377195,-79.13504719734192,Park
1429, Port Union,43.7755039,-79.13497650000002,KFC,43.77956886469414,-79.1387566924095,Fast Food Restaurant
1430, Port Union,43.7755039,-79.13497650000002,The Beer Store,43.7801382146417,-79.1375684738159,Beer Store
1431, Port Union,43.7755039,-79.13497650000002,Subway,43.77990692305362,-79.13870693744263,Sandwich Place
1432, Port Union,43.7755039,-79.13497650000002,Pizza Pizza,43.77976252174732,-79.13746654987335,Pizza Place
1433, Port Union,43.7755039,-79.13497650000002,Mr. Beans Coffee Co.,43.77964590396574,-79.13788497447968,Coffee Shop
1434, Port Union,43.7755039,-79.13497650000002,Pet Valu,43.78004525991854,-79.1379064321518,Pet Store
1435, Port Union,43.7755039,-79.13497650000002,Sue-Gar Variety & Gift Centre,43.77998867608077,-79.13824707269669,Convenience Store
1436, Port Union,43.7755039,-79.13497650000002,Rouge Hill GO Station,43.78022909334776,-79.13085475603155,Train Station
1437, Highland Creek,43.79011720000001,-79.1733344,Fratelli Village Pizzeria,43.784008053246104,-79.16978707527669,Italian Restaurant
1438, Highland Creek,43.79011720000001,-79.1733344,Shamrock Burgers,43.78382252268771,-79.16840631604676,Burger Joint
1439, Highland Creek,43.79011720000001,-79.1733344,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
1440, Highland Creek,43.79011720000001,-79.1733344,Ted's Restaurant,43.78446796744621,-79.1692004571639,Breakfast Spot
1441, Highland Creek,43.79011720000001,-79.1733344,Starbucks,43.783821,-79.18749,Coffee Shop
1442, Highland Creek,43.79011720000001,-79.1733344,Rex's Den Restaurant,43.785007312791244,-79.186963783728,Burger Joint
1443, Highland Creek,43.79011720000001,-79.1733344,Tim Hortons,43.78362969618767,-79.18671578471051,Coffee Shop
1444, Highland Creek,43.79011720000001,-79.1733344,Highland Fish & Chips,43.787587363000185,-79.18364200221102,Fish & Chips Shop
1445, Highland Creek,43.79011720000001,-79.1733344,UTSC Gym,43.78488031811189,-79.18669214543897,Gym
1446, Highland Creek,43.79011720000001,-79.1733344,BOSS Fitness,43.794778408419496,-79.15850558959409,Gym / Fitness Center
1447, Highland Creek,43.79011720000001,-79.1733344,UTSC Quidditch Fields,43.778588412973754,-79.18210227662011,Athletics & Sports
1448,Don Mills,43.775347,-79.3459439,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
1449,Don Mills,43.775347,-79.3459439,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
1450,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
1451,Don Mills,43.775347,-79.3459439,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
1452,Don Mills,43.775347,-79.3459439,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
1453,Don Mills,43.775347,-79.3459439,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater
1454,Don Mills,43.775347,-79.3459439,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
1455,Don Mills,43.775347,-79.3459439,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy
1456,Don Mills,43.775347,-79.3459439,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
1457,Don Mills,43.775347,-79.3459439,Apple Fairview,43.7778832,-79.3437891,Electronics Store
1458,Don Mills,43.775347,-79.3459439,Starbucks,43.77799,-79.344091,Coffee Shop
1459,Don Mills,43.775347,-79.3459439,Purdys Chocolatier,43.77816,-79.344154,Chocolate Shop
1460,Don Mills,43.775347,-79.3459439,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
1461,Don Mills,43.775347,-79.3459439,Graydon Hall Manor,43.76392256055678,-79.34296075662587,Event Space
1462,Don Mills,43.775347,-79.3459439,Booster Juice,43.77742786,-79.3449699,Juice Bar
1463,Don Mills,43.775347,-79.3459439,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
1464,Don Mills,43.775347,-79.3459439,Foodland - Toronto,43.773951,-79.340148,Grocery Store
1465,Don Mills,43.775347,-79.3459439,Lara's Restaurant,43.77275131307785,-79.33281161231807,Middle Eastern Restaurant
1466,Don Mills,43.775347,-79.3459439,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
1467,Don Mills,43.775347,-79.3459439,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
1468,Don Mills,43.775347,-79.3459439,Old Navy,43.7779901,-79.3440914,Clothing Store
1469,Don Mills,43.775347,-79.3459439,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
1470,Don Mills,43.775347,-79.3459439,H&M,43.77754859086118,-79.34560423018411,Clothing Store
1471,Don Mills,43.775347,-79.3459439,Mr Jerk,43.78593238518595,-79.35284203626418,Caribbean Restaurant
1472,Don Mills,43.775347,-79.3459439,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
1473,Don Mills,43.775347,-79.3459439,Allan's Pastry Shop,43.7856560376599,-79.35231415152528,Bakery
1474,Don Mills,43.775347,-79.3459439,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
1475,Don Mills,43.775347,-79.3459439,TD Canada Trust,43.777763,-79.345974,Bank
1476,Don Mills,43.775347,-79.3459439,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store
1477,Don Mills,43.775347,-79.3459439,天天渔港 Captain's Catch,43.774961,-79.333873,Chinese Restaurant
1478,Don Mills,43.775347,-79.3459439,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
1479,Don Mills,43.775347,-79.3459439,Omni Palace Noodle House,43.771047,-79.33157,Chinese Restaurant
1480,Don Mills,43.775347,-79.3459439,Edward Village,43.77073743663521,-79.33626651763916,Hotel
1481,Don Mills,43.775347,-79.3459439,Aroma Espresso Bar,43.77088,-79.331775,Coffee Shop
1482,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
1483,Don Mills,43.775347,-79.3459439,Subway,43.77375219472015,-79.34070116762729,Sandwich Place
1484,Don Mills,43.775347,-79.3459439,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank
1485,Don Mills,43.775347,-79.3459439,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
1486,Don Mills,43.775347,-79.3459439,Tim Hortons,43.777964,-79.344715,Coffee Shop
1487,Don Mills,43.775347,-79.3459439,Thai Express,43.77799,-79.344091,Restaurant
1488,Don Mills,43.775347,-79.3459439,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
1489,Don Mills,43.775347,-79.3459439,GoodLife Fitness North York Sheppard and Consumers,43.774647,-79.328698,Gym
1490,Don Mills,43.775347,-79.3459439,Beiruti Grand Cafe,43.773001568417364,-79.33253288902613,Middle Eastern Restaurant
1491,Don Mills,43.775347,-79.3459439,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
1492,Don Mills,43.775347,-79.3459439,SportChek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
1493,Don Mills,43.775347,-79.3459439,SEPHORA,43.7784228,-79.3437426,Cosmetics Shop
1494,Don Mills,43.775347,-79.3459439,Subway,43.78583089500218,-79.35195323650834,Sandwich Place
1495,Don Mills,43.775347,-79.3459439,KFC,43.7776,-79.3442,Fast Food Restaurant
1496,Don Mills,43.775347,-79.3459439,The Beer Store,43.7861261,-79.3526277,Beer Store
1497,Don Mills,43.775347,-79.3459439,Zara,43.777961241763556,-79.34469070057258,Clothing Store
1498,Don Mills,43.775347,-79.3459439,Petro-Canada,43.787866086930705,-79.35285037610527,Gas Station
1499,Don Mills,43.775347,-79.3459439,Petro-Canada,43.775024,-79.333001,Gas Station
1500,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77484059769238,-79.3343446925337,Coffee Shop
1501,Don Mills,43.775347,-79.3459439,Starbucks,43.769468,-79.362582,Coffee Shop
1502,Don Mills,43.775347,-79.3459439,Popeyes Louisiana Kitchen,43.78571942050977,-79.35193421103621,Fried Chicken Joint
1503,Don Mills,43.775347,-79.3459439,Pizza Pizza,43.78594607852859,-79.35294215201395,Pizza Place
1504,Don Mills,43.775347,-79.3459439,Willie Stouts,43.774448344670816,-79.3308162689209,Pub
1505,Don Mills,43.775347,-79.3459439,Shawarma and Kebob,43.76698965408248,-79.34699846901431,Middle Eastern Restaurant
1506,Don Mills,43.775347,-79.3459439,Highway 401 & 404 Merge,43.76807896937376,-79.33872196257575,Intersection
1507,Don Mills,43.775347,-79.3459439,Old Sheppard Park,43.778128036525004,-79.3333911895752,Park
1508,Don Mills,43.775347,-79.3459439,Timothy's World Coffee,43.76961,-79.330904,Coffee Shop
1509,Don Mills,43.775347,-79.3459439,Don Valley Prkwy and Hwy 401,43.76611358517061,-79.33831828403376,Intersection
1510,Don Mills,43.775347,-79.3459439,Henry Farm Community Tennis Club,43.76766937219664,-79.35773491859435,Tennis Court
1511,Don Mills,43.775347,-79.3459439,TTC Bus 122 Graydon Hall,43.76281903010978,-79.34532165527344,Bus Line
1512,Don Mills,43.775347,-79.3459439,The Sunshine Patio,43.764607644690656,-79.33610615405992,BBQ Joint
1513,Woodbine Heights,43.69992,-79.31927900000002,Taylor Creek Park,43.696598682480385,-79.30669312122465,Park
1514,Woodbine Heights,43.69992,-79.31927900000002,Mon K Patisserie,43.696922,-79.32952,Pastry Shop
1515,Woodbine Heights,43.69992,-79.31927900000002,Knuckle Sandwich,43.69619422287059,-79.32874899594155,Sandwich Place
1516,Woodbine Heights,43.69992,-79.31927900000002,Toronto Climbing Academy,43.709362,-79.315006,Rock Climbing Spot
1517,Woodbine Heights,43.69992,-79.31927900000002,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
1518,Woodbine Heights,43.69992,-79.31927900000002,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
1519,Woodbine Heights,43.69992,-79.31927900000002,Lickadee Split,43.696096,-79.32872089769886,Ice Cream Shop
1520,Woodbine Heights,43.69992,-79.31927900000002,Taylor Creek Park - West,43.70126,-79.331726,Park
1521,Woodbine Heights,43.69992,-79.31927900000002,East York Farmers' Market,43.69048245471865,-79.3285094702114,Farmers Market
1522,Woodbine Heights,43.69992,-79.31927900000002,Diamond Pizza,43.694693,-79.304883,Pizza Place
1523,Woodbine Heights,43.69992,-79.31927900000002,Old's Cool General Store,43.694483,-79.30846,Convenience Store
1524,Woodbine Heights,43.69992,-79.31927900000002,Little Coxwell Restaurant,43.69618013437164,-79.32895810683836,Thai Restaurant
1525,Woodbine Heights,43.69992,-79.31927900000002,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
1526,Woodbine Heights,43.69992,-79.31927900000002,LCBO,43.696727727141244,-79.32887501443471,Liquor Store
1527,Woodbine Heights,43.69992,-79.31927900000002,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
1528,Woodbine Heights,43.69992,-79.31927900000002,Last Drop Cafe,43.688829532311495,-79.32600210968185,Coffee Shop
1529,Woodbine Heights,43.69992,-79.31927900000002,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
1530,Woodbine Heights,43.69992,-79.31927900000002,Remarks Bar & Grill,43.69672636882905,-79.32921883994901,Pub
1531,Woodbine Heights,43.69992,-79.31927900000002,Pizza Hut,43.696383,-79.328778,Pizza Place
1532,Woodbine Heights,43.69992,-79.31927900000002,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
1533,Woodbine Heights,43.69992,-79.31927900000002,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
1534,Woodbine Heights,43.69992,-79.31927900000002,Starbucks,43.69608,-79.32903,Coffee Shop
1535,Woodbine Heights,43.69992,-79.31927900000002,Subway,43.690022578980425,-79.32505418718068,Sandwich Place
1536,Woodbine Heights,43.69992,-79.31927900000002,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
1537,Woodbine Heights,43.69992,-79.31927900000002,The Beer Store,43.6937312,-79.3167591,Beer Store
1538,Woodbine Heights,43.69992,-79.31927900000002,Harvey's,43.71096402126402,-79.30908534280502,Fast Food Restaurant
1539,Woodbine Heights,43.69992,-79.31927900000002,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
1540,Woodbine Heights,43.69992,-79.31927900000002,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot
1541,Woodbine Heights,43.69992,-79.31927900000002,TEGH Cafe On 4,43.690104177032204,-79.3248783515747,Café
1542,Woodbine Heights,43.69992,-79.31927900000002,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
1543,Woodbine Heights,43.69992,-79.31927900000002,City Sports Centre,43.71076403259862,-79.31659226901981,Soccer Stadium
1544,Woodbine Heights,43.69992,-79.31927900000002,L.B. Supermarket,43.69527510260859,-79.30320973600047,Grocery Store
1545,Woodbine Heights,43.69992,-79.31927900000002,DVP at Don Mills,43.700252,-79.337759,Intersection
1546,Woodbine Heights,43.69992,-79.31927900000002,Flemingdon Arena,43.71175858396978,-79.32818487597551,Skating Rink
1547,St. James Town,43.6694032,-79.37270409999998,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1548,St. James Town,43.6694032,-79.37270409999998,Cranberries,43.6678427705951,-79.36940687874281,Diner
1549,St. James Town,43.6694032,-79.37270409999998,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1550,St. James Town,43.6694032,-79.37270409999998,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1551,St. James Town,43.6694032,-79.37270409999998,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
1552,St. James Town,43.6694032,-79.37270409999998,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1553,St. James Town,43.6694032,-79.37270409999998,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1554,St. James Town,43.6694032,-79.37270409999998,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1555,St. James Town,43.6694032,-79.37270409999998,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1556,St. James Town,43.6694032,-79.37270409999998,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
1557,St. James Town,43.6694032,-79.37270409999998,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
1558,St. James Town,43.6694032,-79.37270409999998,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
1559,St. James Town,43.6694032,-79.37270409999998,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1560,St. James Town,43.6694032,-79.37270409999998,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
1561,St. James Town,43.6694032,-79.37270409999998,The Irv Gastro Pub,43.663556,-79.370617,Gastropub
1562,St. James Town,43.6694032,-79.37270409999998,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
1563,St. James Town,43.6694032,-79.37270409999998,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1564,St. James Town,43.6694032,-79.37270409999998,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
1565,St. James Town,43.6694032,-79.37270409999998,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
1566,St. James Town,43.6694032,-79.37270409999998,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1567,St. James Town,43.6694032,-79.37270409999998,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1568,St. James Town,43.6694032,-79.37270409999998,Chew Chew's Diner,43.66350438663724,-79.37223072274612,Diner
1569,St. James Town,43.6694032,-79.37270409999998,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
1570,St. James Town,43.6694032,-79.37270409999998,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
1571,St. James Town,43.6694032,-79.37270409999998,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1572,St. James Town,43.6694032,-79.37270409999998,Labour Of Love,43.663907,-79.368822,Gift Shop
1573,St. James Town,43.6694032,-79.37270409999998,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
1574,St. James Town,43.6694032,-79.37270409999998,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
1575,St. James Town,43.6694032,-79.37270409999998,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1576,St. James Town,43.6694032,-79.37270409999998,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
1577,St. James Town,43.6694032,-79.37270409999998,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
1578,St. James Town,43.6694032,-79.37270409999998,Allan Gardens,43.661891653452926,-79.37412858009338,Botanical Garden
1579,St. James Town,43.6694032,-79.37270409999998,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
1580,St. James Town,43.6694032,-79.37270409999998,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
1581,St. James Town,43.6694032,-79.37270409999998,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
1582,St. James Town,43.6694032,-79.37270409999998,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
1583,St. James Town,43.6694032,-79.37270409999998,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
1584,St. James Town,43.6694032,-79.37270409999998,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
1585,St. James Town,43.6694032,-79.37270409999998,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
1586,St. James Town,43.6694032,-79.37270409999998,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
1587,St. James Town,43.6694032,-79.37270409999998,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
1588,St. James Town,43.6694032,-79.37270409999998,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1589,St. James Town,43.6694032,-79.37270409999998,Starbucks,43.66498,-79.38051,Coffee Shop
1590,St. James Town,43.6694032,-79.37270409999998,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
1591,St. James Town,43.6694032,-79.37270409999998,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
1592,St. James Town,43.6694032,-79.37270409999998,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
1593,St. James Town,43.6694032,-79.37270409999998,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
1594,St. James Town,43.6694032,-79.37270409999998,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
1595,St. James Town,43.6694032,-79.37270409999998,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
1596,St. James Town,43.6694032,-79.37270409999998,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
1597,St. James Town,43.6694032,-79.37270409999998,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
1598,St. James Town,43.6694032,-79.37270409999998,Golden Diner,43.66234167901005,-79.37743376144903,Diner
1599,St. James Town,43.6694032,-79.37270409999998,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
1600,St. James Town,43.6694032,-79.37270409999998,Como En Casa,43.66516,-79.384796,Mexican Restaurant
